Award ID,category,env_subtype,Recipient Name,Award Amount,Start Date,CFDA Number,Description
99446519,OTHER,,DEPARTMENT OF ENVIRONMENTAL QUALITY MISSISSIPPI,250000.0,2019-07-01,66.701,"THIS ACTION PROVIDES PARTIAL FUNDING IN THE AMOUNT OF $81,000 TO THE MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY TO SUPPORT THE STATE'S PROGRAM TO PROTECT PUBLIC HEALTH FROM EXPOSURE TO ASBESTOS BY OVERSEEING ASBESTOS REMOVAL CERTIFICATION COURSES AS WELL AS ASBESTOS ACTIVITIES IN SCHOOLS."
99445918,ENV,ENV_NOHEALTH,EASTERN BAND OF CHEROKEE INDIANS,808849.0,2017-10-01,66.001,"THIS ACTION APPROVES AN AWARD IN THER AMOUNT OF $144,000 TO THE EASTERN BAND OF CHEROKEE INDIANS TO SUPPORT THIER ONGOING AIR POLLUTION CONTROL PROGRAM DURING FISCAL YEAR 2018. THE TRIBE WILL CONDUCT THE FOLLOWING ACTIVITIES: FINE PARTICULATE MATTER (PM 2.5) MONITORING; OZONE MONITORING; METEOROLOGICAL MONITORING; PARTICIPATION IN REGIONAL AND NATIONAL ACTIVITIES; AND ESTABLISH A NEW MOBILE AIR MONITORING SITE."
99445824,OTHER,,DEPARTMENT OF NATURAL RESOURCES,3790900.0,2024-07-01,66.460,"DESCRIPTION:THIS ACTION PROVIDES FUNDING IN THE AMOUNT OF $3,790,900.00 TO ASSIST THE GEORGIA DEPARTMENT OF NATURAL RESOURCES IN IMPLEMENTING ITS NONPOINT SOURCE MANAGEMENT PROGRAM, FOCUSING ON WATERSHEDS WITH WATER QUALITY IMPAIRMENTS CAUSED BY POLLUTED RUNOFF FROM NONPOINT SOURCES. NONPOINT SOURCE IMPLEMENTATION PROJECTS INCLUDE A VARIETY OF STRUCTURAL AND NON-STRUCTURAL BEST MANAGEMENT PRACTICES (BMPS), WATERSHED PLANNING, MONITORING, TECHNOLOGY DEMONSTRATIONS, AND VARIOUS EDUCATION OUTREACH PROGRAMS.ACTIVITIES:THE PROPOSED WORK IN THIS AGREEMENT INCLUDES THE PRIORITIES OUTLINED IN GEORGIA'S NONPOINT SOURCE (NPS) MANAGEMENT PLAN (2019), WHICH FOCUSES ON PROJECTS IN SMALL WATERSHEDS (HUC 10 OR SMALLER), RESTORATION OF IMPAIRED WATERS, TARGETING PRIORITY WATERSHEDS SELECTED BY THE STATE, PROTECTION OF HIGH-QUALITY WATERS, IMPLEMENTATION OF TOTAL MAXIMUM DAILY LOADS (TMDLS), SUPPORT FOR GEORGIA'S COASTAL NPS PROGRAM, AND THE IMPLEMENTATION OF WATERSHED-BASED PLANS THAT ADDRESS THE UNIT"
99445818,OTHER,,DEPARTMENT OF NATURAL RESOURCES,3713000.0,2018-05-01,66.460,"THIS ACTION APPROVES AN AWARD IN THE AMOUNT OF $3,713,000 TO THE GEORGIA DEPARTMENT OF NATURAL RESOURCES TO IMPLEMENT ITS NON POINT SOURCE MANAGEMENT PROGRAM, FOCUSING ON WATERSHEDS WITH WATER QUALITY IMPAIRMENTS CAUSED BY POLLUTED RUN-OFF FROM NON POINT SOURCES."
99407719,OTHER,,STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,247392.0,2019-07-01,66.701,"THIS ACTION APPROVES AN AWARD IN THE AMOUNT OF $74,392 TO THE STATE OF NORTH CAROLINA TO PROTECT PUBLIC HEALTH FROM EXPOSURE TO ASBESTOS BY OVERSEEING ASBESTOS REMOVAL CERTIFICATION COURSES AS WELL AS ASBESTOS ACTIVITIES IN SCHOOLS.  SPECIFICALLY, THE RECIPIENT WILL CONDUCT AUDITS OF ACCREDITED ASBESTOS TRAINING COURSES AND ASBESTOS HAZARD EMERGENCY RESPONSE ACT (AHERA) COMPLIANCE INSPECTIONS.  THE RECIPIENT WILL ALSO ENDEAVOR TO RETURN OUT OF COMPLIANCE LOCAL EDUCATION AGENCIES TO COMPLIANCE WITH THE ACT."
99399018,OTHER,,CENTER FOR INLAND BAYS,850000.0,2025-10-01,66.456,"DESCRIPTION:SECTION 320 OF THE CWA AUTHORIZES THE ADMINISTRATOR OF THE EPA TO CONVENE MANAGEMENT CONFERENCES TO DEVELOP COMPREHENSIVE CONSERVATION AND MANAGEMENT PLANS FOR ESTUARIES OF NATIONAL SIGNIFICANCE THAT ARE THREATENED BY POLLUTION, DEVELOPMENT, OR OVERUSE. THE AGREEMENT PROVIDES FUNDING TO THE DELAWARE CENTER FOR INLAND BAYS FOR NATIONAL ESTUARY PROGRAM (NEP) TO SUPPORT IMPLEMENTATION OF THE NEP COMPREHENSIVE CONSERVATION AND MANAGEMENT PLAN (CCMP) AND EPA'S PILLAR 1: CLEAN AIR, LAND, AND WATER FOR EVERY AMERICAN. WORK TO BE ACCOMPLISHED INCLUDES: EXPANDED BAYGRASS RESTORATION EFFORTS, ENHANCING AND RESTORING FISH POPULATIONS AND THEIR HABITATS, MAXIMIZING AMOUNT OF NATURAL SHORELINES, INCREASING REGULATORY PROTECTIONS FOR THE WETLANDS AND RESTORING PREVIOUSLY LOST WETLANDS, REDUCING POLLUTION FROM THE DEVELOPED LANDSCAPE, ENHANCING JAMES FARM ECOLOGICAL PRESERVE AND EDUCATION PROGRAM THROUGH THE CONTINUED EXPANSION OF THE CHILDHOOD EDUCATION PROGRAMS AND COMPLETION OF THE SUS"
99399017,OTHER,,CENTER FOR INLAND BAYS,1700000.0,2023-10-01,66.456,"DESCRIPTION:THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS TO SUPPORT THE IMPLEMENTATION OF THE DELAWARE CENTER FOR THE INLAND BAYS NATIONAL ESTUARY PROGRAM'S COMPREHENSIVE CONSERVATION AND MANAGEMENT PLAN (CCMP) UNDER SECTION 320 OF THE CLEAN WATER ACT (CWA), WHICH WILL HELP TO RESTORE AND MAINTAIN THE WATER QUALITY AND ECOLOGICAL INTEGRITY OF THE DELAWARE INLAND BAYS SYSTEM. ACTIVITIES UNDER THIS PROJECT INCLUDE HABITAT RESTORATION, WATERSHED MONITORING, AND EDUCATION/OUTREACH EFFORTS. ACTIVITIES:THE RECIPIENT WILL CONDUCT THE FOLLOWING ACTIVITIES AS PART OF THE PROJECT FUNDED BY THIS AWARD: RESTORATION PROGRAMS, HABITAT PROJECTS, TECHNICAL ANALYSIS, COORDINATION OF SCIENCE AND TECHNICAL ADVISORY COMMITTEE, WEBSITE OPERATION AND MAINTENANCE, EDUCATIONAL PARTNERSHIPS AND PROGRAMS, HOLDING AND PARTICIPATING IN TARGETED PUBLIC EVENTS AND FESTIVALS ACROSS THE ESTUARY, CCMP TRACKING AND NEPORT DATA COLLECTION, AND PROGRAM PLANNING AND IMPLEMENTATION.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN"
99399016,OTHER,,CENTER FOR INLAND BAYS,1450000.0,2021-10-01,66.456,"THE PURPOSE OF THIS AWARD IS TO SUPPORT THE IMPLEMENTATION OF THE DELAWARE CENTER FOR THE INLAND BAYS NATIONAL ESTUARY PROGRAM'S COMPREHENSIVE CONSERVATION AND MANAGEMENT PLAN (CCMP) UNDER SECTION 320 OF THE CLEAN WATER ACT (CWA), WHICH WILL HELP TO RESTORE AND MAINTAIN THE WATER QUALITY AND ECOLOGICAL INTEGRITY OF THE DELAWARE INLAND BAYS SYSTEM. ACTIVITIES UNDER THIS PROJECT INCLUDE HABITAT RESTORATION, WATERSHED MONITORING, AND EDUCATION/OUTREACH EFFORTS. THE OUTPUTS AND OUTCOMES OF THE ACTIVITIES UNDER THIS PROJECT INCLUDE IMPROVED WATER QUALITY, IMPROVED COASTAL HABITAT CONDITIONS, AND INCREASED COMMUNITY AWARENESS AND KNOWLEDGE ON ENVIRONMENTAL MATTERS. 
THE BENEFICIARIES OF THIS PROJECT INCLUDE THE RESIDENTS AND VISITORS OF THE DELAWARE INLAND BAYS REGION."
99399015,OTHER,,CENTER FOR INLAND BAYS,1287500.0,2019-10-01,66.456,"THIS AWARD PROVIDES FUNDING FOR IMPLEMENTATION OF THE EPA APPROVED CENTER FOR THE INLAND BAYS COMPREHENSIVE CONSERVATION AND MANAGEMENT PLAN (CCMP) UNDER SECTION 320 OF THE CLEAN WATER ACT (CWA), WHICH WILL HELP RESTORE AND MAINTAIN WATER QUALITY AND ECOLOGICAL INTEGRITY OF THE DELAWARE INLAND BAYS."
99398518,OTHER,,"PARTNERSHIP FOR THE DELAWARE ESTUARY, INC",850000.0,2025-10-01,66.456,"DESCRIPTION:SECTION 320 OF THE CWA AUTHORIZES THE ADMINISTRATOR OF THE EPA TO CONVENE MANAGEMENT CONFERENCES TO DEVELOP COMPREHENSIVE CONSERVATION AND MANAGEMENT PLANS FOR ESTUARIES OF NATIONAL SIGNIFICANCE THAT ARE THREATENED BY POLLUTION, DEVELOPMENT, OR OVERUSE. THE AGREEMENT PROVIDES FUNDING TO THE PARTNERSHIP FOR THE DELAWARE ESTUARY FOR NATIONAL ESTUARY PROGRAM (NEP) TO SUPPORT IMPLEMENTATION OF THE NEP COMPREHENSIVE CONSERVATION AND MANAGEMENT PLAN (CCMP) AND EPA'S PILLAR 1: CLEAN AIR, LAND, AND WATER FOR EVERY AMERICAN. WORK TO BE ACCOMPLISHED INCLUDES: PROGRAM IMPLEMENTATION AND REPORTING, PUBLIC EDUCATION AND OUTREACH, SCIENTIFIC PROJECT COORDINATION, AND REGIONAL RESILIENCE PROJECTS.  

THIS ACTION PROVIDES FEDERAL FUNDS OF $850,000 AND FEDERAL FUNDS OF $70,000 IS CONTINGENT UPON AVAILABILITY.ACTIVITIES:THE PROJECTS INCLUDED WILL SUPPORT ACTIVITIES THAT ADDRESS THE KEY CHALLENGES FACING THE ESTUARY INCLUDING ASSESSING TRENDS IN WATER QUALITY, HABITATS, NATURAL RESOURCES AND "
99398517,OTHER,,"PARTNERSHIP FOR THE DELAWARE ESTUARY, INC",2054867.0,2023-10-01,66.456,"DESCRIPTION:THE PURPOSE OF THIS AWARD IS TO SUPPORT THE IMPLEMENTATION OF THE DELAWARE ESTUARY PROGRAM'S COMPREHENSIVE CONSERVATION AND MANAGEMENT PLAN (CCMP) UNDER SECTION 320 OF THE CLEAN WATER ACT (CWA), WHICH WILL HELP TO RESTORE AND MAINTAIN THE WATER QUALITY AND ECOLOGICAL INTEGRITY OF THE DELAWARE ESTUARY. ACTIVITIES UNDER THIS PROJECT INCLUDE HABITAT RESTORATION, WATERSHED MONITORING, AND EDUCATION/OUTREACH EFFORTS. THE OUTPUTS AND OUTCOMES OF THE ACTIVITIES UNDER THIS PROJECT INCLUDE IMPROVED WATER QUALITY, IMPROVED COASTAL
HABITAT CONDITIONS, AND INCREASED COMMUNITY AWARENESS AND KNOWLEDGE ON ENVIRONMENTAL MATTERS.ACTIVITIES:ACTIVITIES INCLUDE RESTORATION PROGRAMS, WETLANDS WORK, HABITAT PROJECTS, TECHNICAL ANALYSIS, SHELLFISH PROJECTS, COORDINATION OF SCIENCE AND TECHNICAL ADVISORY COMMITTEE, WEBSITE OPERATION AND MAINTENANCE, EDUCATIONAL PARTNERSHIPS AND PROGRAMS, HOLDING AND PARTICIPATING IN TARGETED PUBLIC EVENTS AND FESTIVALS ACROSS THE ESTUARY, CCMP TRACKING AND NEPORT "
99398516,OTHER,,"PARTNERSHIP FOR THE DELAWARE ESTUARY, INC",1575000.0,2021-10-01,66.456,"THE PURPOSE OF THIS AWARD IS TO SUPPORT THE IMPLEMENTATION OF THE DELAWARE ESTUARY PROGRAM'S COMPREHENSIVE CONSERVATION AND MANAGEMENT PLAN (CCMP) UNDER SECTION 320 OF THE CLEAN WATER ACT (CWA), WHICH WILL HELP TO RESTORE AND MAINTAIN THE WATER QUALITY AND ECOLOGICAL INTEGRITY OF THE DELAWARE ESTUARY. ACTIVITIES UNDER THIS PROJECT INCLUDE HABITAT RESTORATION, WATERSHED MONITORING, AND EDUCATION/OUTREACH EFFORTS. THE OUTPUTS AND OUTCOMES OF THE ACTIVITIES UNDER THIS PROJECT INCLUDE IMPROVED WATER QUALITY, IMPROVED COASTAL HABITAT CONDITIONS, AND INCREASED COMMUNITY AWARENESS AND KNOWLEDGE ON ENVIRONMENTAL MATTERS. 
THE BENEFICIARIES OF THIS PROJECT INCLUDE THE RESIDENTS AND VISITORS OF THE DELAWARE ESTUARY REGION."
99391425,OTHER,,EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE,10935000.0,2025-07-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).

ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.

SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCING, PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE PUBLIC HEALTH-RELATED PROJECTS. DELIVERABLES WILL ALSO BE USED TO INCREASE THE TECHNICAL, MANAGERIAL, AND FINANCIAL CAPACITY OF PUBLIC "
99391424,OTHER,,EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE,4661000.0,2024-07-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCING, PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE PUBLIC HEALTH-RELATED PROJECTS. DELIVERABLES WILL ALSO BE USED TO INCREASE THE TECHNICAL, MANAGERIAL, AND FINANCIAL CAPACITY OF PUBLIC WATE"
99391423,OTHER,,EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE,5037000.0,2023-07-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES $5,037,000.00 OF FUNDING TO DELAWARE HEALTH AND SOCIAL SERVICES.  SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE DWSRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, WATER DISTRIBUTION, IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO"
99391422,OTHER,,EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE,7008000.0,2022-07-01,66.468,"DESCRIPTION:SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES STATES TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE $7,008,000.00 OF FEDERAL FUNDS TO CAPITALIZE THE STATE OF DELAWARE'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH. ACTIVITIES:THE BULK OF THE SRF FUNDS WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO PROTECT PUBLI"
99391419,OTHER,,EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE,11004000.0,2019-10-01,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99390025,OTHER,,WEST VIRGINIA DEPARTMENT OF ENVIRONMENTAL PROTECTION,10935000.0,2025-07-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).

ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.

SUBRECIPIENT:$6,400 SUBAWARD TO THE INTERSTATE COMMISSION ON THE POTOMAC RIVER BASIN (ICPRB) UNDER THE 15% SET-ASIDE.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCING, PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE PUBLIC HEALTH-RELATED PROJECTS. DELIVERABLES WILL ALSO BE USED TO INCREASE THE TECHNIC"
99390024,OTHER,,WEST VIRGINIA DEPARTMENT OF ENVIRONMENTAL PROTECTION,4661000.0,2024-07-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.SUBRECIPIENT:$6,400 SUBAWARD TO THE INTERSTATE COMMISSION ON THE POTOMAC RIVER BASIN (ICPRB) UNDER THE 15% SET-ASIDE.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCING, PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE PUBLIC HEALTH-RELATED PROJECTS. DELIVERABLES WILL ALSO BE USED TO INCREASE THE TECHNICAL, "
99390023,OTHER,,WEST VIRGINIA DEPARTMENT OF ENVIRONMENTAL PROTECTION,5037000.0,2023-07-01,66.468,"DESCRIPTION:THIS ASSISTANCE AGREEMENT PROVIDES $5,037,000 OF FEDERAL FUNDING TO THE WEST VIRGINIA DEPARTMENT OF ENVIRONMENTAL PROTECTION. SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE DWSRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, WATER DISTRIBUTION, IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTH"
99390022,OTHER,,"HEALTH AND HUMAN RESOURCES, WEST VIRGINIA DEPARTMENT OF",4835520.0,2022-07-01,66.468,"DESCRIPTION:THIS AGREEMENT WILL PROVIDE $7,008,000.00 IN FEDERAL FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH.  SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA.  AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.ACTIVITIES:THE BULK OF THE SRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRUCTING FINISHED WATER STORAGE TANKS, AND OTHER INFRASTRUCTURE PROJECTS NEEDED TO PROTECT PUBLIC HEALTH. T"
99390021,OTHER,,"HEALTH AND HUMAN RESOURCES, WEST VIRGINIA DEPARTMENT OF",10634021.0,2021-07-01,66.468,"THE PURPOSE OF THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT&RSQUOANDS DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM.  THE ACTIVITIES ARE TO PROVIDE LOW INTEREST FINANCING TO NUMEROUS SUBRECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF THEIR ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH.  THE EXPECTED OUTCOMES ARE TO ESTABLISH AND MANAGE AN EFFECTIVE COMPREHENSIVE DRINKING WATER PROGRAM AND TO MAINTAIN A SELF-SUSTAINING REVOLVING FUND TO PROVIDE SAFE DRINKING WATER AND PROTECT PUBLIC HEALTH FOR CITIZENS THROUGHOUT THE STATE OF WEST VIRGINIA."
99390020,OTHER,,"HEALTH AND HUMAN RESOURCES, WEST VIRGINIA DEPARTMENT OF",11011000.0,2020-07-01,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99390019,OTHER,,"HEALTH AND HUMAN RESOURCES, WEST VIRGINIA DEPARTMENT OF",11007076.0,2019-07-01,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
99390018,OTHER,,"HEALTH AND HUMAN RESOURCES, WEST VIRGINIA DEPARTMENT OF",11107000.0,2018-07-01,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH."
